"Guid","Amount","CloseDate","Description","ForecastCategoryName","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","test_field__c"
30f5a8f5-452e-449d-8400-594aef5a4ed9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity qmohi,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
30f802c2-828d-4c4b-b1ab-e3637517d849,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ilzne,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
30f9a5fe-5afd-4328-9194-ada938c18b20,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity frduh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
310ae313-b85c-4050-a7b9-ebe8bbbd7718,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jvbft,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3143fdea-95b8-47ff-83ab-499a6fc1c5bc,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity gebgu,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
315633b0-aec1-496e-a0b8-1936ee0743f9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zgxkf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
316386dc-09d9-45d6-b122-221faf1d1b34,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jkbil,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3174f1a7-6deb-4291-9420-f9387e90f35d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jnvyb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
31878d57-8e1e-4238-836a-7330a0ab09d7,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ilzne,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
31ad2908-13a8-42bb-923b-da8eb18deed1,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity akqpg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
31b2d9af-9440-4c5f-8d07-2b6e262ffe2e,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mocvd,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
31bcacc9-50f4-4074-87af-7602b6c869cc,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity aunoc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
31bda2b6-3a88-4c0a-8a19-64482e817b37,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ylsdc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
31c1eef9-90d3-4eae-a097-2b83b33533a2,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity uhixw,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
31cf5fa5-c7ab-462c-8418-a34f89217da9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity eweaw,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
31d0bb4d-c464-4e80-8c45-c89af7521727,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ldosb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
31d4897c-aac7-40bc-afa6-62086750852d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pbnep,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
31f9d434-2f9b-4f6d-af9a-3533f80a37e9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ftnxh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
320e10b7-4a6e-4220-96d4-a951c6444bb4,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xesnt,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
321e4122-9be1-4bdf-8569-64c98dc4bbfe,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity seykb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
321f4cc6-8f97-4674-bbfc-bd5a6da7cd22,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pmxtj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3228fbfc-e6f0-43c7-949c-2655fd2f9611,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity tirdz,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
322d642c-c3c3-4030-bae1-0ae39bbc62e4,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity txged,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
323b77e3-937e-43e0-b82d-abae0dbf5205,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vbvwf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
323e4522-beed-43e8-afd1-2d637baefe04,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity urnbh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
32424e19-1bbf-4f08-90eb-c4488a5f215b,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rptnl,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
32492be2-55ac-4107-a042-8539686f243e,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zmgko,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
324be3a8-8067-4352-b853-151ad8effd2e,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fklwz,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3269f59d-a586-4101-bef2-bec91dd2cfab,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xgubk,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
32753cc2-a69f-49e8-ba40-9fbfc6a54a7e,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yfesq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
329c482a-e678-4000-bfd2-58a202155541,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity nwuse,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
32a0347a-1429-41aa-a2a1-9670898fd2d4,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity hojie,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
32a57d89-8204-4e7d-9e14-e34251eec6ff,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity aipbc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
32c0efb5-7754-4c78-9a16-0f35e394efd6,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jlxjf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
32cd6186-abac-4988-8d9f-ddeb5da8463d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fgxnc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
32def79c-4e39-485f-92d7-3cd44ec7b091,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity kwzli,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
32e9bd54-a92e-4371-9a20-7cd4bec522ef,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity prefx,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
33151c05-be6d-4ccb-8398-37e177082dd1,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity nkmmf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
331a47ab-f3ca-415e-850a-c2bb4cbb28e8,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity laduw,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
332011d1-b3ea-453f-9bf7-37a0113c14b3,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wolyr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3338cef2-da7a-4c95-9d74-86d0eff92557,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity aeslq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
334f9986-e6f1-40ba-b734-bc52103bbc4d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity drmbm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3370bef9-0de6-48e8-a2a4-6daed55bdcb0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity urnbh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
338268a6-d24d-4ef5-b8c8-ff439e30ec15,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ztzqr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3392f19c-c163-4a89-9018-0a54ed7d6739,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vqdtk,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
339b2089-a670-468d-b580-da72c0181a97,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pogef,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
33ad6c25-2bec-4587-8477-3004d6f53246,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity frwit,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
33ae3101-c558-49a4-9cb3-78517adbd387,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rvorm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
33b0cd7d-1667-41c8-90a5-254f74dc51aa,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity qlcmd,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
33bd7a3f-824e-4539-9191-e073b6303622,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity puqzq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
33d13325-64b3-42b1-85bf-8f9455d9b3a0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity emasp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
34009519-7175-495a-8ee1-1d3ca87f17d9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ikmlc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
340310c0-9948-4c6e-9e4a-3258e44a915b,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rsdbz,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
340589c9-cb18-4d34-9419-f5ab58a79832,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity uuenx,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
34457eaf-1f47-4394-82e0-ffa663510690,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ymsfi,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3448e2e1-7013-46ad-be3b-1a7d629a4c38,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jmneb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
345197e6-483e-4632-bc69-483f6ef43f14,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity swlhe,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3471641c-dac7-4d99-8754-8090d183d220,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity teszm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
34988dc0-cd15-43bf-81b6-8bd90228793d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity hhifk,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3499c69c-ba8b-4c00-9a07-ed36585e8711,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity hjsos,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
349ba246-2e60-48fe-944a-21bb8850e1c8,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mqvfd,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
34b42055-90ca-4e2e-b65a-f91ef1fe3a0a,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity riugu,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
34b85c77-55a4-497e-afcf-1afbee2f6dc4,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vdppw,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
34d40533-1928-4a5c-aa15-f12eae9e07fa,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ajwsu,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
34d82e80-3dfe-440f-8b68-bcbae1396d01,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity tvqmh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
34df312d-5244-4f23-b571-e5c8ca8d7c63,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity opxen,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
34f7234f-8c61-4e44-a4b6-530ff669ce1f,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity oihbc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
34fb5cfe-4717-4f1c-a49d-e23cc9d4a0d0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jmaxi,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
350715cc-28d3-47e9-aafb-6a2f11622b99,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity apzjp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
350cb30b-aebc-4aae-b42c-d1c7117dcbd6,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zhlbd,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
35373436-0109-4157-a271-827eca7db02d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity glxlz,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3564db23-38ac-4f21-b4bc-61cbdb7337df,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity opxen,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3566aa56-871f-4ce0-9589-1dffc817fc08,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fkjga,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
356d75ba-d622-492c-ab60-91eafec4a109,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jhaoh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
359e4219-f5da-437a-8388-116eda2a1683,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity tbego,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
35b3aad4-3c29-474d-9323-58c1fb6d2ed7,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vbvwf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
35bee3bc-12b7-4c7f-9342-4e6c349e208c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pcfzx,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
35c36ceb-8a19-45d7-9b60-53a5761a3446,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mrqau,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
35c96fca-b58e-4584-8093-2d92028ca641,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity nxvnl,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
35e6f797-2bb2-4c54-80c1-97a9253c4b78,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity lyahr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
35ed143b-6bb0-4183-8969-19608ed8555f,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity nfzxt,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
35f2efe3-e766-40e5-bc6d-847a8f26ab19,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity snnbe,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
35f78444-c1d4-430a-9626-03e350192902,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rmzdh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3608034d-d7b4-432a-92ec-fd57916d8881,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mwvxe,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36134494-cf71-45b1-89c6-bb509e13c388,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity snwev,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
362b4c2a-a8c8-4297-81e2-0e61e1c48634,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity feoxn,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
362e2fc9-0595-437f-9e1b-733bd7c0e703,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yjbtp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36309099-18bc-48f0-a138-77ae717f0b4d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity uuqra,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
363d00d5-c1c0-4ddd-9363-4bb93a64e869,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yyyjj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
363d40ac-bd14-4986-8957-581b0808e8de,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xfltj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
363d5df2-d03a-433f-8099-c9f03580a3f1,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity swlhe,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3641324d-7fbb-4d06-b932-2932cb193c1a,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wcjfz,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3644fc85-ed35-498c-bee3-42b8b0ad690b,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jmpfe,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36492c4c-36f4-4cd9-ab78-73c3ddf1b948,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity gudml,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
365bc531-8acd-4953-a009-26da6fd67c00,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity qutbf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36663219-051b-4cba-8878-84adcb5ef86d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity nyzmh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36668507-844c-4b4c-a26a-ee2e4b1f1c34,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mweum,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3687cc10-a845-49cf-9fc4-3976da04c9d9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ylihk,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
368c543a-c4a1-4aee-a6c5-7617334ae346,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity seykb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
368dd694-85a3-4c52-943c-bbe832232694,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity narxu,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
368f8208-7260-4c64-851d-3a127d949b3c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xpmeu,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36985c76-f6bf-47a3-b73d-f8c78694daec,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jmppn,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36a7df64-b168-43b2-bc78-8c6228f6a1f0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xgwaa,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36b42984-d79c-4868-bb12-9f7e72e1a7f0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mxkxm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36b4c0d3-fc9d-4b12-aa80-4563a4ea7c79,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity cvjar,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36b9c478-9166-46d7-a785-60f72a51dbfb,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mssoo,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36ba314d-494c-41fb-975d-8550abcb38b7,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wmzdc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36be24c8-cd26-45c4-a65e-bb0da4b82f46,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mbtrx,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
36cd9383-1e41-4631-8211-cd711d2811be,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity nzznq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3717fb24-32fa-49b6-afba-c18b91327ca7,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity cgkpe,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
372be9ed-3265-47aa-88e8-44b0bcf32132,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ghzdl,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
372fae54-8cb6-4bbc-9111-bf3025d672ed,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fvakt,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3732e688-8bd2-48eb-83ee-d411aa7d4529,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity gtdml,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
37369818-f517-4f7d-8bfa-03afd634813c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zatjg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
